visit_id,customer_id,signup_date,visit_date,week_start_date,is_last_week_dip_period,days_since_signup,visit_number_for_customer,previous_lifetime_visits,customer_cohort,plan,acquisition_channel,primary_device,region,referrer_source,app_version,feature_area,session_duration_minutes,pages_viewed,support_ticket_created,support_ticket_reason,mobile_crash_bug_exposed,email_campaign_received,promo_exposed,churn_risk_score,retained_next_7d,retention_drop_driver_hint
VIS-B90EF385043A,CUST-00634,2025-09-07,2026-03-15,2026-03-09,0,189,4,3,New,Free,Organic Search,iOS,Midwest,direct,4.2.9,Settings,7.61,2,1,billing confusion,0,0,0,70.4,0,normal_activity
VIS-6D5828BC0AF3,CUST-00635,2025-12-26,2026-03-15,2026-03-09,0,79,3,2,New,Basic,Paid Social,Web,West,partner_site,web,Dashboard,3.42,5,0,,0,0,1,63.9,0,normal_activity
VIS-F112E3C9214A,CUST-00635,2025-12-26,2026-03-13,2026-03-09,0,77,4,3,New,Basic,Paid Social,Web,West,google,web,Settings,14.29,4,0,,0,0,0,53.3,0,normal_activity
VIS-F250F5490A2B,CUST-00635,2025-12-26,2026-03-11,2026-03-09,0,75,5,4,New,Basic,Paid Social,Web,West,google,web,Settings,6.79,3,0,,0,0,0,61.6,1,normal_activity
VIS-51A0404A3DCC,CUST-00636,2025-09-10,2026-03-12,2026-03-09,0,183,1,0,New,Free,Direct,Android,Northeast,google,4.2.8,Export,4.89,2,0,,0,0,0,73.1,1,normal_activity
VIS-6FC28656071F,CUST-00637,2025-12-02,2026-03-09,2026-03-09,0,97,4,3,New,Basic,Paid Social,Web,South,newsletter,web,Search,12.26,4,0,,0,0,0,44.1,1,normal_activity
VIS-96D6F4280180,CUST-00637,2025-12-02,2026-03-12,2026-03-09,0,100,5,4,New,Basic,Paid Social,Web,South,youtube,web,Reports,16.65,5,0,,0,0,0,54.0,0,normal_activity
VIS-C7C508204E2B,CUST-00637,2025-12-02,2026-03-13,2026-03-09,0,101,6,5,New,Basic,Paid Social,Web,South,google,web,Billing,12.16,5,0,,0,0,0,49.5,0,normal_activity
VIS-56A978E7F4FC,CUST-00637,2025-12-02,2026-03-12,2026-03-09,0,100,7,6,New,Basic,Paid Social,Web,South,newsletter,web,Settings,10.03,6,0,,0,0,1,43.3,1,normal_activity
VIS-E5D04359F39D,CUST-00637,2025-12-02,2026-03-10,2026-03-09,0,98,8,7,New,Basic,Paid Social,Web,South,linkedin,web,Reports,12.84,5,0,,0,0,1,43.6,1,normal_activity
VIS-43F59810D3F7,CUST-00638,2025-11-04,2026-03-14,2026-03-09,0,130,3,2,Returning,Free,Email,iOS,Midwest,google,4.2.7,Integrations,5.27,2,0,,0,1,0,58.3,0,normal_activity
VIS-F60C4CA84435,CUST-00639,2025-10-07,2026-03-11,2026-03-09,0,155,2,1,Returning,Pro,Paid Social,iOS,South,newsletter,4.2.8,Integrations,10.17,10,1,export failed,0,0,0,41.2,0,normal_activity
VIS-3B449A298BDF,CUST-00639,2025-10-07,2026-03-13,2026-03-09,0,157,3,2,Returning,Pro,Paid Social,iOS,South,direct,4.2.7,Settings,14.03,10,0,,0,0,0,44.1,1,normal_activity
VIS-C8690B52FEC6,CUST-00639,2025-10-07,2026-03-15,2026-03-09,0,159,4,3,Returning,Pro,Paid Social,iOS,South,partner_site,4.2.9,Search,14.84,8,0,,0,0,0,35.6,1,normal_activity
VIS-3BCF402B403A,CUST-00639,2025-10-07,2026-03-11,2026-03-09,0,155,5,4,Returning,Pro,Paid Social,iOS,South,linkedin,4.2.7,Reports,21.89,6,0,,0,0,0,33.6,0,normal_activity
VIS-E3422D09105F,CUST-00641,2025-10-20,2026-03-13,2026-03-09,0,144,2,1,Power User,Free,Direct,iOS,West,google,4.2.8,Billing,8.66,3,0,,0,0,0,44.0,0,normal_activity
VIS-81B6AEC1C6B5,CUST-00645,2025-10-19,2026-03-15,2026-03-09,0,147,2,1,Returning,Free,Direct,Android,Midwest,google,4.2.9,Dashboard,4.39,4,0,,0,0,0,61.2,1,normal_activity
VIS-63C8AFCA4A5E,CUST-00646,2025-10-15,2026-03-11,2026-03-09,0,147,4,3,Returning,Basic,Direct,iOS,International,linkedin,4.2.9,Reports,9.66,5,0,,0,0,0,53.5,1,normal_activity
VIS-DA0750BF7FC2,CUST-00647,2025-11-06,2026-03-13,2026-03-09,0,127,2,1,Returning,Basic,Email,Android,South,partner_site,4.2.8,Settings,7.96,5,0,,0,0,0,45.0,0,normal_activity
VIS-9988771DB4B9,CUST-00650,2025-10-28,2026-03-14,2026-03-09,0,137,1,0,New,Free,Direct,iOS,South,instagram,4.2.8,Dashboard,3.31,2,0,,0,0,1,63.3,1,normal_activity
VIS-C96845B96722,CUST-00650,2025-10-28,2026-03-09,2026-03-09,0,132,2,1,New,Free,Direct,iOS,South,youtube,4.2.9,AI Assistant,6.26,2,0,,0,0,0,56.2,0,normal_activity
VIS-CD52027A3BDC,CUST-00651,2026-03-01,2026-03-15,2026-03-09,0,14,2,1,New,Free,Referral,Web,South,linkedin,web,Billing,6.45,1,0,,0,0,0,59.8,0,normal_activity
VIS-C03E49CBDE16,CUST-00651,2026-03-01,2026-03-14,2026-03-09,0,13,3,2,New,Free,Referral,Web,South,instagram,web,Search,5.41,3,0,,0,0,0,69.2,0,normal_activity
VIS-E0D26762DF8C,CUST-00653,2025-09-27,2026-03-10,2026-03-09,0,164,2,1,Power User,Basic,Partner,iOS,Northeast,google,4.2.9,Billing,11.2,4,0,,0,0,0,33.4,1,normal_activity
VIS-8D0437E76FF5,CUST-00653,2025-09-27,2026-03-15,2026-03-09,0,169,3,2,Power User,Basic,Partner,iOS,Northeast,youtube,4.2.8,Export,14.24,7,0,,0,0,0,25.5,1,normal_activity
VIS-6621E61503FA,CUST-00653,2025-09-27,2026-03-14,2026-03-09,0,168,4,3,Power User,Basic,Partner,iOS,Northeast,youtube,4.2.9,Export,9.22,4,0,,0,0,0,38.4,1,normal_activity
VIS-9BFE7519FB23,CUST-00655,2026-01-13,2026-03-09,2026-03-09,0,55,1,0,At Risk,Free,Paid Social,Web,West,youtube,web,Export,5.3,3,0,,0,0,0,82.9,0,normal_activity
VIS-D10120B10A36,CUST-00656,2026-01-29,2026-03-15,2026-03-09,0,45,3,2,Returning,Basic,Email,iOS,West,newsletter,4.2.7,AI Assistant,7.61,5,0,,0,1,1,29.7,0,normal_activity
VIS-35485E47CF08,CUST-00656,2026-01-29,2026-03-12,2026-03-09,0,42,4,3,Returning,Basic,Email,iOS,West,direct,4.2.7,Search,6.28,4,0,,0,0,0,47.4,1,normal_activity
VIS-3466A2EA44AD,CUST-00658,2026-01-24,2026-03-12,2026-03-09,0,47,4,3,Returning,Pro,Organic Search,iOS,South,direct,4.2.7,AI Assistant,16.55,7,0,,0,0,0,36.6,1,normal_activity
VIS-8C4D8299658D,CUST-00658,2026-01-24,2026-03-10,2026-03-09,0,45,5,4,Returning,Pro,Organic Search,iOS,South,newsletter,4.2.7,AI Assistant,19.83,10,0,,0,0,1,19.3,1,normal_activity
VIS-FA13B4F25E21,CUST-00659,2025-11-25,2026-03-12,2026-03-09,0,107,1,0,At Risk,Free,Partner,Web,West,partner_site,web,Search,7.34,2,0,,0,0,0,79.5,0,normal_activity
VIS-7C58E9474EFB,CUST-00659,2025-11-25,2026-03-15,2026-03-09,0,110,2,1,At Risk,Free,Partner,Web,West,youtube,web,Settings,3.37,2,0,,0,0,0,74.0,0,normal_activity
VIS-A5FB04EB1455,CUST-00660,2026-02-22,2026-03-15,2026-03-09,0,21,3,2,New,Basic,Organic Search,iOS,Northeast,partner_site,4.2.9,Settings,3.73,8,0,,0,0,0,58.9,0,normal_activity
VIS-61FC90382392,CUST-00660,2026-02-22,2026-03-09,2026-03-09,0,15,4,3,New,Basic,Organic Search,iOS,Northeast,youtube,4.2.9,Integrations,8.1,7,0,,0,0,0,56.8,0,normal_activity
VIS-891CBB61DA1F,CUST-00660,2026-02-22,2026-03-11,2026-03-09,0,17,5,4,New,Basic,Organic Search,iOS,Northeast,instagram,4.2.9,Search,7.08,1,0,,0,0,0,53.5,0,normal_activity
VIS-73E9362A13B6,CUST-00660,2026-02-22,2026-03-11,2026-03-09,0,17,6,5,New,Basic,Organic Search,iOS,Northeast,partner_site,4.2.9,Billing,1.58,5,0,,0,0,0,54.3,0,normal_activity
VIS-2A122BC56607,CUST-00664,2026-02-20,2026-03-12,2026-03-09,0,20,6,5,Power User,Basic,Referral,Android,West,direct,4.2.9,Search,14.73,5,0,,0,0,0,34.9,1,normal_activity
VIS-FF332C721328,CUST-00664,2026-02-20,2026-03-12,2026-03-09,0,20,7,6,Power User,Basic,Referral,Android,West,google,4.2.9,Dashboard,7.94,8,0,,0,0,0,39.4,0,normal_activity
VIS-57E6B89A5B26,CUST-00664,2026-02-20,2026-03-10,2026-03-09,0,18,8,7,Power User,Basic,Referral,Android,West,instagram,4.2.9,Integrations,8.36,7,0,,0,0,0,30.8,1,normal_activity
VIS-09A9D0E811B8,CUST-00664,2026-02-20,2026-03-11,2026-03-09,0,19,9,8,Power User,Basic,Referral,Android,West,direct,4.2.8,Search,14.53,4,0,,0,0,0,40.8,1,normal_activity
VIS-EB94180284BB,CUST-00665,2025-10-26,2026-03-12,2026-03-09,0,137,1,0,Returning,Basic,Organic Search,Web,International,instagram,web,Search,11.29,4,0,,0,0,0,44.5,1,normal_activity
VIS-3FF220987D16,CUST-00665,2025-10-26,2026-03-13,2026-03-09,0,138,2,1,Returning,Basic,Organic Search,Web,International,youtube,web,Reports,3.17,7,0,,0,0,0,51.9,1,normal_activity
VIS-E9B440433B84,CUST-00667,2025-09-18,2026-03-13,2026-03-09,0,176,5,4,Power User,Pro,Partner,Android,West,partner_site,4.2.9,Dashboard,8.67,11,0,,0,0,0,24.5,1,normal_activity
VIS-7A31FFB291DC,CUST-00670,2025-10-12,2026-03-12,2026-03-09,0,151,2,1,Returning,Basic,Organic Search,Android,Midwest,google,4.2.9,Export,4.53,3,0,,0,0,1,40.0,1,normal_activity
VIS-4F569401B6C4,CUST-00670,2025-10-12,2026-03-14,2026-03-09,0,153,3,2,Returning,Basic,Organic Search,Android,Midwest,youtube,4.2.9,AI Assistant,12.92,4,0,,0,0,0,44.8,1,normal_activity
VIS-FDE9B4BE2709,CUST-00670,2025-10-12,2026-03-11,2026-03-09,0,150,4,3,Returning,Basic,Organic Search,Android,Midwest,instagram,4.2.9,AI Assistant,12.93,4,0,,0,0,0,48.8,0,normal_activity
VIS-AB85842A5A61,CUST-00670,2025-10-12,2026-03-13,2026-03-09,0,152,5,4,Returning,Basic,Organic Search,Android,Midwest,partner_site,4.2.9,Search,7.62,5,0,,0,0,0,45.4,0,normal_activity
VIS-46B2A6D30E25,CUST-00671,2025-09-20,2026-03-14,2026-03-09,0,175,6,5,Returning,Basic,Referral,Web,Northeast,youtube,web,Integrations,2.55,3,0,,0,0,0,45.5,1,normal_activity
VIS-45E30EF74AFF,CUST-00671,2025-09-20,2026-03-14,2026-03-09,0,175,7,6,Returning,Basic,Referral,Web,Northeast,partner_site,web,Search,12.49,6,0,,0,0,0,39.2,1,normal_activity
VIS-AF85897FF5BE,CUST-00671,2025-09-20,2026-03-12,2026-03-09,0,173,8,7,Returning,Basic,Referral,Web,Northeast,newsletter,web,Export,7.09,4,0,,0,0,0,45.5,1,normal_activity
VIS-993E3A89A729,CUST-00671,2025-09-20,2026-03-12,2026-03-09,0,173,9,8,Returning,Basic,Referral,Web,Northeast,linkedin,web,Dashboard,8.77,6,0,,0,0,0,44.2,1,normal_activity
VIS-1CC58E5D932F,CUST-00672,2025-12-10,2026-03-10,2026-03-09,0,90,2,1,Returning,Basic,Email,Android,South,direct,4.2.9,Integrations,7.48,3,0,,0,1,1,35.2,1,normal_activity
VIS-0BD61215B1FC,CUST-00672,2025-12-10,2026-03-14,2026-03-09,0,94,3,2,Returning,Basic,Email,Android,South,direct,4.2.9,AI Assistant,7.37,2,0,,0,0,0,45.9,1,normal_activity
VIS-B138E3F2611C,CUST-00674,2026-02-19,2026-03-12,2026-03-09,0,21,1,0,Returning,Free,Direct,Web,West,youtube,web,Dashboard,1.42,2,0,,0,0,0,50.7,1,normal_activity
VIS-2A1CB84C4B87,CUST-00674,2026-02-19,2026-03-15,2026-03-09,0,24,2,1,Returning,Free,Direct,Web,West,instagram,web,Search,7.15,1,0,,0,0,1,45.1,0,normal_activity
VIS-3E7ECEE21BC7,CUST-00676,2026-01-05,2026-03-09,2026-03-09,0,63,3,2,Returning,Free,Email,Web,West,instagram,web,Integrations,5.92,2,0,,0,1,0,57.1,0,normal_activity
VIS-79904807ED74,CUST-00679,2025-10-21,2026-03-12,2026-03-09,0,142,2,1,Returning,Basic,Organic Search,Android,West,instagram,4.2.8,Dashboard,13.08,5,0,,0,0,1,45.8,1,normal_activity
VIS-B29536A7AF75,CUST-00680,2025-09-23,2026-03-09,2026-03-09,0,167,3,2,Power User,Basic,Direct,Android,Northeast,partner_site,4.2.7,Dashboard,6.68,6,0,,0,0,0,35.6,0,normal_activity
VIS-75EE98A3F601,CUST-00682,2025-12-06,2026-03-09,2026-03-09,0,93,1,0,At Risk,Basic,Email,Android,International,partner_site,4.2.7,Settings,5.69,5,1,missing data,0,1,0,65.0,0,normal_activity
VIS-266103E9799E,CUST-00682,2025-12-06,2026-03-15,2026-03-09,0,99,2,1,At Risk,Basic,Email,Android,International,instagram,4.2.7,Dashboard,4.57,5,0,,0,1,0,65.8,0,normal_activity
VIS-638949749D22,CUST-00682,2025-12-06,2026-03-13,2026-03-09,0,97,3,2,At Risk,Basic,Email,Android,International,partner_site,4.2.9,Integrations,7.99,4,0,,0,1,0,61.4,0,normal_activity
VIS-205DB0A283FF,CUST-00683,2025-12-09,2026-03-12,2026-03-09,0,93,2,1,Returning,Free,Direct,Android,Midwest,google,4.2.9,Billing,7.61,1,0,,0,0,0,60.9,1,normal_activity
VIS-B239A009F04E,CUST-00684,2025-10-14,2026-03-13,2026-03-09,0,150,1,0,At Risk,Pro,Organic Search,Web,West,google,web,Integrations,12.7,8,0,,0,0,0,58.2,0,normal_activity
VIS-3F82E0A5385C,CUST-00685,2025-11-21,2026-03-11,2026-03-09,0,110,2,1,New,Free,Organic Search,iOS,West,youtube,4.2.9,AI Assistant,8.91,2,0,,0,0,0,75.6,1,normal_activity
VIS-3788735CB4AD,CUST-00686,2026-03-01,2026-03-12,2026-03-09,0,11,2,1,At Risk,Free,Paid Social,Web,West,youtube,web,Search,5.08,3,0,,0,0,0,71.8,0,normal_activity
VIS-1F945562F57B,CUST-00687,2025-12-22,2026-03-15,2026-03-09,0,83,3,2,New,Basic,Direct,Android,Northeast,newsletter,4.2.9,Reports,8.11,5,0,,0,0,0,53.9,1,normal_activity
VIS-2F6F3A4971AB,CUST-00687,2025-12-22,2026-03-15,2026-03-09,0,83,4,3,New,Basic,Direct,Android,Northeast,youtube,4.2.9,Reports,10.96,4,0,,0,0,1,55.9,0,normal_activity
VIS-7C4C22883B22,CUST-00690,2025-09-07,2026-03-11,2026-03-09,0,185,6,5,New,Pro,Email,iOS,Northeast,newsletter,4.2.8,Dashboard,16.06,7,0,,0,0,1,37.0,1,normal_activity
VIS-AF190BA10119,CUST-00690,2025-09-07,2026-03-09,2026-03-09,0,183,7,6,New,Pro,Email,iOS,Northeast,google,4.2.8,Search,10.42,12,0,,0,1,0,33.4,0,normal_activity
VIS-042B505CCE07,CUST-00690,2025-09-07,2026-03-11,2026-03-09,0,185,8,7,New,Pro,Email,iOS,Northeast,partner_site,4.2.7,Search,14.8,9,0,,0,1,1,35.6,0,normal_activity
VIS-103610839CF0,CUST-00690,2025-09-07,2026-03-11,2026-03-09,0,185,9,8,New,Pro,Email,iOS,Northeast,newsletter,4.2.7,Settings,15.77,6,0,,0,1,0,28.2,0,normal_activity
VIS-2B5DDE12DAB8,CUST-00692,2026-01-31,2026-03-09,2026-03-09,0,37,1,0,New,Free,Direct,Android,Northeast,newsletter,4.2.9,Billing,4.81,5,0,,0,0,0,61.4,0,normal_activity
VIS-1ABA13985F3C,CUST-00692,2026-01-31,2026-03-14,2026-03-09,0,42,2,1,New,Free,Direct,Android,Northeast,linkedin,4.2.9,AI Assistant,7.76,2,0,,0,0,0,70.4,1,normal_activity
VIS-1928E2B38B9E,CUST-00693,2025-11-25,2026-03-14,2026-03-09,0,109,1,0,Returning,Basic,Organic Search,iOS,Northeast,youtube,4.2.9,Dashboard,9.58,3,0,,0,0,0,55.6,1,normal_activity
VIS-7887C5047403,CUST-00693,2025-11-25,2026-03-12,2026-03-09,0,107,2,1,Returning,Basic,Organic Search,iOS,Northeast,direct,4.2.9,Billing,9.42,4,0,,0,0,0,47.1,0,normal_activity
VIS-15AAF8EFD099,CUST-00693,2025-11-25,2026-03-11,2026-03-09,0,106,3,2,Returning,Basic,Organic Search,iOS,Northeast,newsletter,4.2.9,AI Assistant,7.59,5,0,,0,0,0,44.9,0,normal_activity
VIS-B3E0D996A5E1,CUST-00694,2026-01-22,2026-03-15,2026-03-09,0,52,2,1,Returning,Basic,Organic Search,Android,South,direct,4.2.7,Dashboard,9.11,4,0,,0,0,0,45.9,0,normal_activity
VIS-821B91EAB021,CUST-00694,2026-01-22,2026-03-15,2026-03-09,0,52,3,2,Returning,Basic,Organic Search,Android,South,instagram,4.2.9,Reports,10.33,6,0,,0,0,0,38.1,1,normal_activity
VIS-D482F6559DC5,CUST-00695,2026-01-05,2026-03-14,2026-03-09,0,68,2,1,Returning,Pro,Referral,iOS,South,newsletter,4.2.8,Search,19.6,6,0,,0,0,1,36.7,1,normal_activity
VIS-6BB803F0F662,CUST-00698,2025-12-30,2026-03-15,2026-03-09,0,75,2,1,New,Pro,Organic Search,iOS,International,instagram,4.2.9,Dashboard,18.4,8,0,,0,0,0,43.9,1,normal_activity
VIS-56B8C1E13C72,CUST-00698,2025-12-30,2026-03-12,2026-03-09,0,72,3,2,New,Pro,Organic Search,iOS,International,newsletter,4.2.7,Export,14.47,5,0,,0,0,1,42.5,0,normal_activity
VIS-A689D7FB6357,CUST-00698,2025-12-30,2026-03-14,2026-03-09,0,74,4,3,New,Pro,Organic Search,iOS,International,newsletter,4.2.9,Billing,21.54,6,0,,0,0,1,35.5,1,normal_activity
VIS-36EB0AD47C5E,CUST-00699,2025-11-14,2026-03-10,2026-03-09,0,116,2,1,Power User,Free,Paid Social,iOS,Northeast,newsletter,4.2.7,Billing,7.9,1,0,,0,0,0,52.3,0,normal_activity
VIS-7D88DE9366F9,CUST-00700,2025-12-03,2026-03-11,2026-03-09,0,98,4,3,New,Enterprise,Email,Android,West,direct,4.2.9,Dashboard,21.53,11,0,,0,0,0,39.4,1,normal_activity
VIS-C9BAC87E1857,CUST-00701,2026-01-10,2026-03-09,2026-03-09,0,58,2,1,Power User,Free,Email,Web,West,newsletter,web,Billing,6.64,3,0,,0,1,0,30.8,0,normal_activity
VIS-D51122CE9823,CUST-00701,2026-01-10,2026-03-09,2026-03-09,0,58,3,2,Power User,Free,Email,Web,West,instagram,web,Export,9.39,1,0,,0,0,0,40.0,0,normal_activity
VIS-57C68EA12972,CUST-00702,2025-09-25,2026-03-15,2026-03-09,0,171,4,3,Power User,Pro,Direct,Web,West,partner_site,web,Search,10.67,11,0,,0,0,0,20.2,1,normal_activity
VIS-FD18A5984F22,CUST-00702,2025-09-25,2026-03-15,2026-03-09,0,171,5,4,Power User,Pro,Direct,Web,West,newsletter,web,AI Assistant,7.92,9,0,,0,0,0,14.6,0,normal_activity
VIS-083808585B84,CUST-00702,2025-09-25,2026-03-11,2026-03-09,0,167,6,5,Power User,Pro,Direct,Web,West,newsletter,web,Integrations,7.06,8,0,,0,0,0,25.8,1,normal_activity
VIS-89C63069C93D,CUST-00702,2025-09-25,2026-03-13,2026-03-09,0,169,7,6,Power User,Pro,Direct,Web,West,partner_site,web,Integrations,23.24,6,0,,0,0,0,17.6,1,normal_activity
VIS-B93DD896C004,CUST-00703,2025-11-07,2026-03-12,2026-03-09,0,125,1,0,Returning,Free,Referral,Web,West,partner_site,web,Settings,6.21,3,0,,0,0,0,58.0,1,normal_activity
VIS-0C3F5A538A75,CUST-00704,2025-10-13,2026-03-13,2026-03-09,0,151,2,1,New,Basic,Referral,iOS,Northeast,instagram,4.2.7,Reports,8.35,5,0,,0,0,0,52.2,0,normal_activity
VIS-71D48BFF417E,CUST-00704,2025-10-13,2026-03-09,2026-03-09,0,147,3,2,New,Basic,Referral,iOS,Northeast,google,4.2.9,Search,8.48,5,0,,0,0,0,49.1,1,normal_activity
VIS-C19F09609D23,CUST-00706,2025-11-03,2026-03-15,2026-03-09,0,132,1,0,At Risk,Free,Email,Android,West,instagram,4.2.9,Reports,5.1,3,0,,0,1,0,68.4,0,normal_activity
VIS-AF246FC081F5,CUST-00709,2025-10-10,2026-03-14,2026-03-09,0,155,1,0,Returning,Free,Direct,iOS,South,youtube,4.2.9,Dashboard,0.8,3,0,,0,0,0,60.3,0,normal_activity
VIS-9572520FD805,CUST-00711,2025-12-22,2026-03-14,2026-03-09,0,82,1,0,Power User,Basic,Partner,Web,Midwest,partner_site,web,Integrations,5.15,5,0,,0,0,0,35.8,1,normal_activity
VIS-17A91257A92B,CUST-00712,2025-10-11,2026-03-13,2026-03-09,0,153,4,3,New,Free,Direct,iOS,South,linkedin,4.2.9,Billing,3.65,2,0,,0,0,0,62.7,0,normal_activity
VIS-29CB2B618A06,CUST-00712,2025-10-11,2026-03-15,2026-03-09,0,155,5,4,New,Free,Direct,iOS,South,youtube,4.2.9,Integrations,5.06,3,0,,0,0,1,62.4,0,normal_activity
VIS-2828C2F08041,CUST-00715,2026-01-10,2026-03-11,2026-03-09,0,60,1,0,New,Free,Direct,Web,South,linkedin,web,Search,9.18,1,0,,0,0,0,61.6,1,normal_activity
VIS-E1E0D3DC0926,CUST-00716,2026-01-24,2026-03-11,2026-03-09,0,46,5,4,Returning,Basic,Email,iOS,West,youtube,4.2.8,AI Assistant,13.75,4,0,,0,1,0,36.2,0,normal_activity
VIS-EEB69005CA70,CUST-00717,2026-01-14,2026-03-13,2026-03-09,0,58,5,4,Power User,Pro,Paid Social,Web,Midwest,google,web,Integrations,18.93,6,0,,0,0,0,29.3,0,normal_activity
VIS-3AFE8D947922,CUST-00718,2025-11-17,2026-03-10,2026-03-09,0,113,4,3,Power User,Basic,Paid Social,Web,Northeast,partner_site,web,Search,11.01,5,0,,0,0,0,34.9,0,normal_activity
VIS-A6D4ED946FAA,CUST-00718,2025-11-17,2026-03-13,2026-03-09,0,116,5,4,Power User,Basic,Paid Social,Web,Northeast,google,web,Dashboard,14.59,6,0,,0,0,0,35.7,1,normal_activity
VIS-09770BA6BC98,CUST-00718,2025-11-17,2026-03-13,2026-03-09,0,116,6,5,Power User,Basic,Paid Social,Web,Northeast,newsletter,web,Dashboard,6.56,5,0,,0,0,0,32.0,1,normal_activity
VIS-C2F727885088,CUST-00719,2026-01-13,2026-03-15,2026-03-09,0,61,3,2,New,Free,Organic Search,Web,Northeast,direct,web,Search,3.39,3,0,,0,0,0,65.2,0,normal_activity
VIS-6AF5304B6D77,CUST-00719,2026-01-13,2026-03-12,2026-03-09,0,58,4,3,New,Free,Organic Search,Web,Northeast,youtube,web,Settings,4.03,2,0,,0,0,0,54.1,0,normal_activity
VIS-64CB14920BA0,CUST-00724,2025-12-09,2026-03-12,2026-03-09,0,93,5,4,Power User,Pro,Direct,Android,Midwest,youtube,4.2.9,Reports,13.11,8,0,,0,0,0,22.1,1,normal_activity
VIS-6DDBD8FA4049,CUST-00724,2025-12-09,2026-03-14,2026-03-09,0,95,6,5,Power User,Pro,Direct,Android,Midwest,direct,4.2.7,Export,3.12,9,0,,0,0,0,15.0,1,normal_activity
VIS-4B420E0298DF,CUST-00724,2025-12-09,2026-03-13,2026-03-09,0,94,7,6,Power User,Pro,Direct,Android,Midwest,google,4.2.9,Reports,6.26,11,0,,0,0,1,8.4,0,normal_activity
VIS-F7990738B89E,CUST-00724,2025-12-09,2026-03-10,2026-03-09,0,91,8,7,Power User,Pro,Direct,Android,Midwest,direct,4.2.9,AI Assistant,16.67,9,0,,0,0,1,12.3,1,normal_activity
VIS-9203D5F978EC,CUST-00725,2025-12-12,2026-03-13,2026-03-09,0,91,7,6,Power User,Enterprise,Paid Social,Android,South,instagram,4.2.8,AI Assistant,19.97,12,0,,0,0,0,16.3,1,normal_activity
VIS-0C2C7842E10A,CUST-00725,2025-12-12,2026-03-13,2026-03-09,0,91,8,7,Power User,Enterprise,Paid Social,Android,South,youtube,4.2.8,Search,13.63,15,0,,0,0,0,9.1,1,normal_activity
VIS-1312B642A2B1,CUST-00725,2025-12-12,2026-03-15,2026-03-09,0,93,9,8,Power User,Enterprise,Paid Social,Android,South,partner_site,4.2.7,Integrations,22.49,12,0,,0,0,0,19.5,1,normal_activity
VIS-762E6CB8D70D,CUST-00725,2025-12-12,2026-03-12,2026-03-09,0,90,10,9,Power User,Enterprise,Paid Social,Android,South,partner_site,4.2.7,AI Assistant,22.0,13,0,,0,0,0,21.5,1,normal_activity
VIS-DCABEB371187,CUST-00726,2026-02-21,2026-03-14,2026-03-09,0,21,2,1,At Risk,Free,Referral,Web,West,partner_site,web,AI Assistant,6.6,2,0,,0,0,0,76.0,0,normal_activity
VIS-83AECF7FB000,CUST-00728,2025-11-10,2026-03-14,2026-03-09,0,124,2,1,Returning,Free,Paid Social,Web,South,google,web,Dashboard,7.22,2,0,,0,0,0,61.5,0,normal_activity
VIS-3D664AF4C4E3,CUST-00729,2026-02-17,2026-03-12,2026-03-09,0,23,3,2,New,Pro,Email,Android,Northeast,google,4.2.8,Integrations,10.44,8,0,,0,0,0,46.3,0,normal_activity
VIS-DC251672CA13,CUST-00729,2026-02-17,2026-03-15,2026-03-09,0,26,4,3,New,Pro,Email,Android,Northeast,direct,4.2.9,Export,11.5,6,0,,0,1,0,41.6,1,normal_activity
VIS-AC5897147FCB,CUST-00730,2026-01-15,2026-03-09,2026-03-09,0,53,6,5,Returning,Enterprise,Partner,Web,West,google,web,Dashboard,12.94,7,0,,0,0,0,30.7,1,normal_activity
VIS-EEBA3F794752,CUST-00731,2026-01-16,2026-03-11,2026-03-09,0,54,2,1,New,Pro,Referral,Web,Midwest,newsletter,web,Search,12.17,10,0,,0,0,0,50.3,1,normal_activity
VIS-848B1A82E358,CUST-00731,2026-01-16,2026-03-13,2026-03-09,0,56,3,2,New,Pro,Referral,Web,Midwest,instagram,web,Billing,19.86,7,0,,0,0,0,46.6,0,normal_activity
VIS-E613BEA0BE89,CUST-00732,2025-09-17,2026-03-12,2026-03-09,0,176,2,1,New,Pro,Direct,Web,West,direct,web,Settings,18.11,10,0,,0,0,0,50.4,1,normal_activity
VIS-9F90E6C84BF3,CUST-00734,2025-10-13,2026-03-09,2026-03-09,0,147,7,6,Power User,Pro,Paid Social,Web,Northeast,direct,web,AI Assistant,14.4,6,0,,0,0,0,9.0,1,normal_activity
VIS-10CF5C1EA258,CUST-00734,2025-10-13,2026-03-10,2026-03-09,0,148,8,7,Power User,Pro,Paid Social,Web,Northeast,partner_site,web,AI Assistant,18.28,3,0,,0,0,0,17.2,1,normal_activity
VIS-BDBAF53762C8,CUST-00735,2026-01-24,2026-03-12,2026-03-09,0,47,2,1,Power User,Basic,Organic Search,Android,West,direct,4.2.7,Search,10.16,4,0,,0,0,0,37.9,1,normal_activity
VIS-4411098DE5E6,CUST-00735,2026-01-24,2026-03-11,2026-03-09,0,46,3,2,Power User,Basic,Organic Search,Android,West,partner_site,4.2.9,Dashboard,7.15,7,0,,0,0,0,33.9,1,normal_activity
VIS-28A8CA9EB9B2,CUST-00735,2026-01-24,2026-03-12,2026-03-09,0,47,4,3,Power User,Basic,Organic Search,Android,West,google,4.2.9,Integrations,11.99,2,0,,0,0,0,37.0,1,normal_activity
